student_id,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Total_Family_Education,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,support_sch_or_fam,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,Total_alc,health,absences,G1,G2,G3,Subject,Concat,Count,Average_Grade
123,GP,F,16,U,LE3,T,2,4,6,other,health,course,father,2,2,0,no,yes,1,no,yes,yes,yes,yes,yes,4,2,2,1,2,3,5,2,14,12,13,por,noyesUyesyes4yes420no16LE3T2otherhealthcourse2yesFyesGP2father21252,1,13
124,GP,M,16,U,GT3,T,4,4,8,health,other,course,mother,1,1,0,no,yes,1,no,yes,yes,yes,yes,no,3,4,4,1,4,5,5,4,12,13,13,por,noyesUyesyes3yes410no16GT3T4healthothercourse4noMyesGP1mother41454,1,12.66666667
125,GP,F,16,U,GT3,T,2,2,4,other,other,home,mother,1,2,0,no,no,0,no,no,yes,yes,yes,yes,5,4,4,1,1,2,5,0,12,11,11,por,noyesUnono5yes220no16GT3T2otherotherhome4yesFyesGP1mother41150,1,11.33333333
126,GP,M,15,U,GT3,T,3,4,7,services,services,home,father,1,1,0,yes,no,1,no,no,yes,yes,yes,no,5,5,5,3,2,5,5,2,9,9,9,por,yesyesUnono5yes410no15GT3T3servicesserviceshome5noMyesGP1father53252,1,9
128,GP,F,19,U,GT3,T,0,1,1,at_home,other,course,other,1,2,2,no,yes,1,no,no,no,no,no,no,3,4,2,1,1,2,5,0,9,10,11,por,nonoUyesno3no122no19GT3T0at_homeothercourse4noFnoGP1other21150,1,10
129,GP,M,16,R,GT3,T,4,4,8,teacher,teacher,course,mother,1,1,0,no,no,0,no,yes,yes,yes,yes,no,3,5,5,2,5,7,4,8,14,14,15,por,noyesRnoyes3yes410no16GT3T4teacherteachercourse5noMyesGP1mother52548,1,14.33333333
130,GP,M,16,U,GT3,T,2,3,5,other,other,course,mother,2,3,0,no,yes,1,no,no,no,yes,yes,yes,3,2,3,2,2,4,1,4,13,12,13,por,noyesUyesno3no330no16GT3T2otherothercourse2yesMyesGP2mother32214,1,12.66666667
131,GP,F,15,R,GT3,T,3,4,7,services,teacher,course,father,2,3,0,no,yes,1,no,no,yes,yes,yes,yes,4,2,2,2,2,4,5,0,10,11,12,por,noyesRyesno4yes430no15GT3T3servicesteachercourse2yesFyesGP2father22250,1,11
132,GP,F,18,U,GT3,T,2,1,3,services,other,reputation,mother,1,2,3,no,yes,1,no,yes,yes,no,yes,yes,5,4,5,1,3,4,5,10,10,9,8,por,noyesUyesyes5yes123no18GT3T2servicesotherreputation4yesFnoGP1mother513510,1,9
133,GP,F,17,U,LE3,A,2,1,3,other,other,course,mother,3,1,0,no,yes,1,no,no,yes,yes,yes,no,3,2,2,1,2,3,5,8,11,10,11,por,noyesUyesno3yes110no17LE3A2otherothercourse2noFyesGP3mother21258,1,10.66666667
134,GP,F,15,U,GT3,T,1,1,2,at_home,other,course,mother,3,1,0,no,yes,1,no,yes,no,yes,yes,yes,4,3,3,1,2,3,4,6,11,12,13,por,noyesUyesyes4no110no15GT3T1at_homeothercourse3yesFyesGP3mother31246,1,12
135,GP,F,17,U,LE3,T,2,2,4,other,other,course,father,1,1,0,no,yes,1,no,no,yes,yes,yes,yes,3,4,4,1,3,4,5,2,13,12,12,por,noyesUyesno3yes210no17LE3T2otherothercourse4yesFyesGP1father41352,1,12.33333333
136,GP,F,16,U,GT3,A,3,4,7,services,other,course,father,1,1,0,no,no,0,no,no,yes,yes,yes,no,3,2,1,1,4,5,5,12,15,13,14,por,noyesUnono3yes410no16GT3A3servicesothercourse2noFyesGP1father114512,1,14
137,GP,M,16,U,GT3,T,2,1,3,at_home,other,course,mother,4,1,0,no,no,0,no,no,yes,yes,no,no,3,2,1,1,1,2,2,4,9,9,11,por,nonoUnono3yes110no16GT3T2at_homeothercourse2noMyesGP4mother11124,1,9.666666667
138,GP,F,16,U,GT3,A,2,2,4,other,other,home,mother,1,1,1,no,no,0,no,no,yes,yes,no,no,5,3,4,1,1,2,5,12,13,11,11,por,nonoUnono5yes211no16GT3A2otherotherhome3noFyesGP1mother411512,1,11.66666667
139,GP,M,15,R,GT3,T,3,4,7,at_home,teacher,course,mother,4,2,0,no,yes,1,no,no,yes,yes,no,yes,5,3,3,1,1,2,5,2,12,11,11,por,nonoRyesno5yes420no15GT3T3at_hometeachercourse3yesMyesGP4mother31152,1,11.33333333
140,GP,F,15,U,GT3,T,4,4,8,services,at_home,course,mother,1,3,0,no,yes,1,no,yes,yes,yes,yes,yes,4,3,3,1,1,2,5,4,13,14,15,por,noyesUyesyes4yes430no15GT3T4servicesat_homecourse3yesFyesGP1mother31154,1,14
141,GP,M,17,R,GT3,T,3,4,7,at_home,other,course,mother,3,2,0,no,no,0,no,no,yes,yes,no,no,5,4,5,2,4,6,5,2,10,9,10,por,nonoRnono5yes420no17GT3T3at_homeothercourse4noMyesGP3mother52452,1,9.666666667
142,GP,F,16,R,GT3,T,1,1,2,at_home,other,course,mother,4,2,0,no,yes,1,no,no,yes,yes,no,no,5,1,3,1,1,2,3,0,14,13,13,por,nonoRyesno5yes120no16GT3T1at_homeothercourse1noFyesGP4mother31130,1,13.33333333
143,GP,M,18,U,LE3,T,3,1,4,services,services,course,mother,2,1,0,no,no,0,no,yes,yes,yes,yes,yes,3,3,4,4,5,9,4,2,11,11,12,por,noyesUnoyes3yes110no18LE3T3servicesservicescourse3yesMyesGP2mother44542,1,11.33333333
144,GP,F,18,U,GT3,A,3,2,5,other,services,course,other,1,3,0,no,yes,1,no,yes,no,yes,yes,yes,4,3,3,5,1,6,5,10,12,11,11,por,noyesUyesyes4no230no18GT3A3otherservicescourse3yesFyesGP1other351510,1,11.33333333
145,GP,F,16,R,GT3,T,1,1,2,other,services,reputation,mother,2,1,0,no,yes,1,no,yes,yes,yes,no,yes,3,3,3,1,2,3,1,8,12,11,11,por,nonoRyesyes3yes110no16GT3T1otherservicesreputation3yesFyesGP2mother31218,1,11.33333333
146,GP,F,16,U,GT3,A,3,3,6,other,other,course,other,2,1,0,no,yes,1,no,yes,no,yes,yes,yes,4,3,2,1,1,2,5,4,9,9,10,por,noyesUyesyes4no310no16GT3A3otherothercourse3yesFyesGP2other21154,1,9.333333333
147,GP,M,16,U,LE3,T,1,1,2,services,other,course,mother,1,2,2,no,no,0,no,no,yes,yes,no,yes,4,4,4,1,3,4,5,0,10,10,10,por,nonoUnono4yes122no16LE3T1servicesothercourse4yesMyesGP1mother41350,1,10
148,GP,F,15,U,GT3,T,4,4,8,teacher,teacher,course,mother,2,1,0,no,no,0,no,yes,yes,yes,yes,no,4,3,2,1,1,2,5,6,13,14,14,por,noyesUnoyes4yes410no15GT3T4teacherteachercourse3noFyesGP2mother21156,1,13.66666667
149,GP,F,15,R,GT3,T,1,1,2,other,other,course,mother,3,1,1,no,no,0,no,yes,yes,yes,yes,yes,5,5,5,1,1,2,1,2,8,9,9,por,noyesRnoyes5yes111no15GT3T1otherothercourse5yesFyesGP3mother51112,1,8.666666667
150,GP,M,15,U,GT3,T,4,3,7,teacher,services,course,father,2,4,0,yes,yes,2,no,no,yes,yes,yes,no,2,2,2,1,1,2,3,6,9,11,11,por,yesyesUyesno2yes340no15GT3T4teacherservicescourse2noMyesGP2father21136,1,10.33333333
151,GP,F,15,U,GT3,A,3,3,6,services,services,home,mother,1,2,0,no,no,0,no,no,no,yes,no,yes,1,3,2,2,3,5,1,24,9,8,9,por,nonoUnono1no320no15GT3A3servicesserviceshome3yesFyesGP1mother223124,1,8.666666667
152,GP,M,16,U,GT3,T,4,4,8,services,services,course,mother,1,3,0,no,yes,1,no,yes,yes,yes,yes,no,5,3,3,1,3,4,5,0,15,13,13,por,noyesUyesyes5yes430no16GT3T4servicesservicescourse3noMyesGP1mother31350,1,13.66666667
153,GP,M,16,U,LE3,T,2,2,4,services,services,reputation,father,2,1,0,no,yes,1,no,yes,yes,yes,yes,no,2,3,3,2,2,4,2,4,12,11,11,por,noyesUyesyes2yes210no16LE3T2servicesservicesreputation3noMyesGP2father32224,1,11.33333333
154,GP,F,15,U,GT3,T,4,4,8,teacher,services,course,mother,1,3,0,no,yes,1,no,yes,yes,yes,yes,no,4,2,2,1,1,2,5,2,13,13,13,por,noyesUyesyes4yes430no15GT3T4teacherservicescourse2noFyesGP1mother21152,1,13
155,GP,F,16,U,LE3,T,1,1,2,at_home,at_home,course,mother,1,1,0,no,no,0,no,no,yes,yes,yes,no,3,4,4,3,3,6,1,4,10,11,11,por,noyesUnono3yes110no16LE3T1at_homeat_homecourse4noFyesGP1mother43314,1,10.66666667
156,GP,M,17,U,GT3,T,2,1,3,other,other,home,mother,1,1,0,no,yes,1,no,no,yes,yes,yes,no,5,4,5,1,2,3,5,22,9,7,6,por,noyesUyesno5yes110no17GT3T2otherotherhome4noMyesGP1mother512522,1,7.333333333
157,GP,F,15,U,GT3,T,1,1,2,other,services,course,father,1,2,0,no,yes,1,no,no,yes,yes,yes,no,4,4,2,1,2,3,5,0,12,12,12,por,noyesUyesno4yes120no15GT3T1otherservicescourse4noFyesGP1father21250,1,12
158,GP,F,15,U,LE3,A,2,1,3,at_home,other,home,mother,2,1,0,no,yes,1,no,yes,yes,no,yes,yes,4,4,2,1,1,2,5,0,11,10,10,por,noyesUyesyes4yes110no15LE3A2at_homeotherhome4yesFnoGP2mother21150,1,10.33333333
159,GP,F,15,U,GT3,T,3,2,5,health,services,home,father,1,2,1,no,yes,1,no,no,yes,yes,yes,no,3,3,2,1,1,2,3,2,11,11,11,por,noyesUyesno3yes221no15GT3T3healthserviceshome3noFyesGP1father21132,1,11
160,GP,F,15,U,GT3,T,1,2,3,at_home,other,course,mother,1,2,0,no,yes,1,no,no,no,yes,yes,no,4,3,2,1,1,2,5,6,13,12,13,por,noyesUyesno4no220no15GT3T1at_homeothercourse3noFyesGP1mother21156,1,12.66666667
161,GP,F,15,U,GT3,T,1,2,3,at_home,services,course,father,1,2,0,no,no,0,no,no,no,yes,no,yes,2,3,4,2,4,6,1,6,11,11,11,por,nonoUnono2no220no15GT3T1at_homeservicescourse3yesFyesGP1father42416,1,11
162,GP,M,16,U,GT3,T,4,4,8,teacher,teacher,course,mother,1,1,0,no,yes,1,no,no,yes,no,yes,yes,3,3,2,2,1,3,5,16,9,9,8,por,noyesUyesno3yes410no16GT3T4teacherteachercourse3yesMnoGP1mother221516,1,8.666666667
163,GP,M,15,U,LE3,A,2,1,3,services,other,course,mother,4,1,0,no,no,0,no,no,yes,yes,yes,no,4,5,5,2,5,7,5,0,12,11,11,por,noyesUnono4yes110no15LE3A2servicesothercourse5noMyesGP4mother52550,1,11.33333333
164,GP,M,18,U,LE3,T,1,1,2,other,other,course,mother,1,1,2,no,no,0,no,no,yes,no,yes,yes,2,3,5,2,5,7,4,0,11,9,0,por,noyesUnono2yes112no18LE3T1otherothercourse3yesMnoGP1mother52540,1,6.666666667
166,GP,F,15,R,GT3,T,3,3,6,services,services,reputation,other,2,3,0,no,yes,1,yes,yes,yes,yes,yes,yes,4,2,1,2,3,5,3,2,13,13,13,por,noyesRyesyes4yes330yes15GT3T3servicesservicesreputation2yesFyesGP2other12332,1,13
167,GP,M,19,U,GT3,T,3,2,5,services,at_home,home,mother,1,1,0,no,yes,1,no,no,yes,no,yes,yes,4,5,4,1,1,2,4,6,11,9,11,por,noyesUyesno4yes210no19GT3T3servicesat_homehome5yesMnoGP1mother41146,1,10.33333333
169,GP,M,15,R,GT3,T,2,3,5,at_home,services,course,mother,1,2,0,yes,no,1,yes,yes,yes,yes,no,no,4,4,4,1,1,2,1,0,7,8,8,por,yesnoRnoyes4yes320yes15GT3T2at_homeservicescourse4noMyesGP1mother41110,1,7.666666667
170,GP,M,17,R,LE3,T,1,2,3,other,other,reputation,mother,1,1,3,no,no,0,no,no,yes,yes,no,no,2,2,2,3,3,6,5,14,9,8,10,por,nonoRnono2yes213no17LE3T1otherotherreputation2noMyesGP1mother233514,1,9
171,GP,F,18,R,GT3,T,1,1,2,at_home,other,course,mother,3,1,3,no,yes,1,no,yes,no,yes,no,no,5,2,5,1,5,6,4,6,11,10,11,por,nonoRyesyes5no113no18GT3T1at_homeothercourse2noFyesGP3mother51546,2,10.66666667
171,GP,F,18,R,GT3,T,1,1,2,at_home,other,course,mother,3,1,3,no,yes,1,no,yes,no,yes,no,no,5,2,5,1,5,6,4,6,9,8,10,mat,nonoRyesyes5no113no18GT3T1at_homeothercourse2noFyesGP3mother51546,2,9
172,GP,M,16,R,GT3,T,2,2,4,at_home,other,course,mother,3,1,0,no,no,0,no,no,no,yes,no,no,4,2,2,1,2,3,3,4,12,10,11,por,nonoRnono4no210no16GT3T2at_homeothercourse2noMyesGP3mother21234,1,11
173,GP,M,16,U,GT3,T,3,3,6,other,services,course,father,1,2,1,no,yes,1,no,no,yes,yes,yes,yes,4,5,5,4,4,8,5,0,10,10,1,por,noyesUyesno4yes321no16GT3T3otherservicescourse5yesMyesGP1father54450,1,7
174,GP,M,16,U,LE3,T,1,2,3,health,services,course,mother,2,1,2,no,no,0,no,no,no,yes,yes,no,4,4,5,3,5,8,5,0,9,8,10,por,noyesUnono4no212no16LE3T1healthservicescourse4noMyesGP2mother53550,1,9
175,GP,M,17,R,LE3,T,2,1,3,at_home,other,course,mother,2,1,1,no,no,0,yes,yes,yes,no,yes,yes,3,3,2,2,2,4,5,8,8,8,9,por,noyesRnoyes3yes111yes17LE3T2at_homeothercourse3yesMnoGP2mother22258,1,8.333333333
176,GP,M,17,R,GT3,T,3,2,5,other,other,course,mother,2,2,2,yes,yes,2,no,no,yes,yes,yes,yes,4,4,4,1,4,5,3,4,7,6,8,por,yesyesRyesno4yes222no17GT3T3otherothercourse4yesMyesGP2mother41434,1,7
177,GP,M,15,U,LE3,T,1,2,3,other,other,course,mother,2,1,0,no,no,0,no,yes,yes,yes,no,no,4,4,4,2,4,6,5,2,8,9,10,por,nonoUnoyes4yes210no15LE3T1otherothercourse4noMyesGP2mother42452,1,9
178,GP,M,16,U,GT3,T,1,3,4,at_home,services,course,father,1,1,1,no,no,0,no,no,yes,no,yes,no,5,3,3,1,4,5,2,2,9,8,8,por,noyesUnono5yes311no16GT3T1at_homeservicescourse3noMnoGP1father31422,1,8.333333333
179,GP,M,17,R,LE3,T,1,1,2,other,services,course,mother,4,2,0,no,no,0,no,yes,yes,no,no,yes,5,3,5,1,5,6,5,0,8,8,8,por,nonoRnoyes5yes120no17LE3T1otherservicescourse3yesMnoGP4mother51550,1,8
180,GP,M,17,U,GT3,T,3,2,5,services,services,course,mother,2,1,3,no,yes,1,no,yes,no,no,no,no,4,5,2,1,1,2,2,10,8,7,8,por,nonoUyesyes4no213no17GT3T3servicesservicescourse5noMnoGP2mother211210,1,7.666666667
181,GP,M,16,U,GT3,T,2,2,4,other,other,course,father,1,2,0,no,no,0,no,no,yes,no,yes,no,4,3,5,2,4,6,4,0,9,10,11,por,noyesUnono4yes220no16GT3T2otherothercourse3noMnoGP1father52440,1,10
182,GP,F,16,U,GT3,T,4,2,6,health,services,home,father,1,2,0,no,no,0,no,no,yes,yes,yes,yes,4,2,3,1,1,2,3,0,17,17,18,por,noyesUnono4yes220no16GT3T4healthserviceshome2yesFyesGP1father31130,1,17.33333333
183,GP,F,16,U,GT3,T,2,2,4,other,other,home,mother,1,2,0,no,yes,1,no,no,no,yes,yes,no,5,1,5,1,1,2,4,0,12,12,13,por,noyesUyesno5no220no16GT3T2otherotherhome1noFyesGP1mother51140,1,12.33333333
184,GP,F,16,U,GT3,T,4,4,8,health,health,reputation,mother,1,2,0,no,yes,1,no,no,yes,yes,yes,yes,4,4,2,1,1,2,3,0,16,16,17,por,noyesUyesno4yes420no16GT3T4healthhealthreputation4yesFyesGP1mother21130,1,16.33333333
185,GP,M,16,U,GT3,T,3,4,7,other,other,course,father,3,1,1,no,yes,1,no,yes,no,yes,yes,no,3,4,5,2,4,6,2,4,9,9,10,por,noyesUyesyes3no411no16GT3T3otherothercourse4noMyesGP3father52424,1,9.333333333
186,GP,M,16,U,GT3,T,1,0,1,other,other,reputation,mother,2,2,0,no,yes,1,no,yes,yes,yes,yes,yes,4,3,2,1,1,2,3,0,16,17,18,por,noyesUyesyes4yes020no16GT3T1otherotherreputation3yesMyesGP2mother21130,1,17
187,GP,M,17,U,LE3,T,4,4,8,teacher,other,reputation,mother,1,2,0,no,yes,1,no,yes,yes,yes,yes,no,4,4,4,1,3,4,5,0,11,9,10,por,noyesUyesyes4yes420no17LE3T4teacherotherreputation4noMyesGP1mother41350,1,10
188,GP,F,16,U,GT3,T,1,3,4,at_home,services,home,mother,1,2,0,no,no,0,no,yes,no,yes,yes,yes,4,3,5,1,1,2,3,0,14,13,13,por,noyesUnoyes4no320no16GT3T1at_homeserviceshome3yesFyesGP1mother51130,1,13.33333333
189,GP,F,16,U,LE3,T,3,3,6,other,other,reputation,mother,2,2,0,no,yes,1,no,yes,yes,yes,yes,no,4,4,5,1,1,2,4,0,14,14,15,por,noyesUyesyes4yes320no16LE3T3otherotherreputation4noFyesGP2mother51140,1,14.33333333
190,GP,M,17,U,LE3,T,4,3,7,teacher,other,course,mother,2,2,0,no,no,0,no,yes,yes,yes,yes,no,4,4,4,4,4,8,4,0,10,11,11,por,noyesUnoyes4yes320no17LE3T4teacherothercourse4noMyesGP2mother44440,1,10.66666667
191,GP,F,16,U,GT3,T,2,2,4,services,other,reputation,mother,2,2,0,no,no,0,no,yes,no,yes,yes,no,3,4,4,1,4,5,5,0,13,12,14,por,noyesUnoyes3no220no16GT3T2servicesotherreputation4noFyesGP2mother41450,1,13
193,GP,M,16,R,GT3,T,4,2,6,teacher,services,other,mother,1,1,0,no,yes,1,no,yes,yes,yes,yes,yes,4,3,3,3,4,7,3,8,10,9,11,por,noyesRyesyes4yes210no16GT3T4teacherservicesother3yesMyesGP1mother33438,1,10
194,GP,M,17,U,GT3,T,4,3,7,other,other,course,mother,1,2,0,no,yes,1,yes,yes,yes,yes,yes,yes,5,2,3,1,1,2,2,4,11,11,13,por,noyesUyesyes5yes320yes17GT3T4otherothercourse2yesMyesGP1mother31124,1,11.66666667
195,GP,M,16,U,GT3,T,4,3,7,teacher,other,home,mother,1,2,0,no,yes,1,yes,yes,yes,yes,yes,no,3,4,3,2,3,5,3,4,11,10,11,por,noyesUyesyes3yes320yes16GT3T4teacherotherhome4noMyesGP1mother32334,1,10.66666667
196,GP,M,16,U,GT3,T,3,3,6,services,other,home,mother,1,2,0,no,no,0,no,yes,yes,yes,yes,yes,4,2,3,1,2,3,3,0,11,12,13,por,noyesUnoyes4yes320no16GT3T3servicesotherhome2yesMyesGP1mother31230,1,12
198,GP,F,17,U,LE3,T,3,3,6,other,other,reputation,mother,1,2,0,no,yes,1,no,yes,yes,yes,yes,yes,5,3,3,2,3,5,1,32,14,13,14,por,noyesUyesyes5yes320no17LE3T3otherotherreputation3yesFyesGP1mother323132,1,13.66666667
199,GP,F,16,U,GT3,T,3,2,5,other,other,reputation,mother,1,2,0,no,yes,1,no,no,yes,yes,yes,no,1,2,2,1,2,3,1,8,14,15,16,por,noyesUyesno1yes220no16GT3T3otherotherreputation2noFyesGP1mother21218,1,15
200,GP,M,17,U,GT3,T,3,3,6,services,services,other,mother,1,2,0,no,yes,1,no,yes,yes,yes,yes,yes,4,3,4,2,3,5,4,6,11,13,14,por,noyesUyesyes4yes320no17GT3T3servicesservicesother3yesMyesGP1mother42346,1,12.66666667
201,GP,M,16,U,GT3,T,1,2,3,services,services,other,mother,1,1,0,no,yes,1,no,yes,yes,yes,yes,yes,3,3,3,1,2,3,3,0,10,9,11,por,noyesUyesyes3yes210no16GT3T1servicesservicesother3yesMyesGP1mother31230,1,10
202,GP,M,16,U,LE3,T,2,1,3,other,other,course,mother,1,2,0,no,no,0,no,yes,yes,yes,yes,yes,4,2,3,1,2,3,5,0,13,14,16,por,noyesUnoyes4yes120no16LE3T2otherothercourse2yesMyesGP1mother31250,1,14.33333333
203,GP,F,17,U,GT3,A,3,3,6,health,other,reputation,mother,1,2,0,no,yes,1,no,no,no,yes,yes,yes,3,3,3,1,3,4,3,10,12,13,14,por,noyesUyesno3no320no17GT3A3healthotherreputation3yesFyesGP1mother313310,1,13
204,GP,M,17,R,GT3,T,1,2,3,at_home,other,home,mother,1,2,0,no,no,0,no,no,yes,yes,no,no,3,1,3,1,5,6,3,6,9,9,10,por,nonoRnono3yes220no17GT3T1at_homeotherhome1noMyesGP1mother31536,1,9.333333333
205,GP,F,16,U,GT3,T,2,3,5,services,services,course,mother,1,2,0,no,no,0,no,no,yes,yes,yes,no,4,3,3,1,1,2,2,6,12,12,13,por,noyesUnono4yes320no16GT3T2servicesservicescourse3noFyesGP1mother31126,1,12.33333333
207,GP,M,17,U,GT3,T,1,2,3,at_home,services,other,other,2,2,0,no,no,0,no,yes,no,yes,yes,no,4,4,4,4,5,9,5,16,10,11,12,por,noyesUnoyes4no220no17GT3T1at_homeservicesother4noMyesGP2other445516,1,11
208,GP,M,16,R,GT3,T,3,3,6,services,services,reputation,mother,1,1,0,no,yes,1,no,yes,yes,yes,yes,no,4,3,2,3,4,7,5,0,11,10,10,por,noyesRyesyes4yes310no16GT3T3servicesservicesreputation3noMyesGP1mother23450,1,10.33333333
210,GP,F,17,U,LE3,T,2,4,6,services,services,course,father,1,2,0,no,no,0,no,yes,yes,yes,yes,yes,4,3,2,1,1,2,5,8,14,15,16,por,noyesUnoyes4yes420no17LE3T2servicesservicescourse3yesFyesGP1father21158,1,15
212,GP,M,16,R,LE3,T,3,3,6,teacher,other,home,father,3,1,0,no,yes,1,no,yes,yes,yes,yes,no,3,3,4,3,5,8,3,16,10,11,12,por,noyesRyesyes3yes310no16LE3T3teacherotherhome3noMyesGP3father435316,1,11
213,GP,F,17,U,GT3,T,4,4,8,services,teacher,home,mother,2,1,1,no,yes,1,no,no,yes,yes,yes,no,4,2,4,2,3,5,2,30,14,15,16,por,noyesUyesno4yes411no17GT3T4servicesteacherhome2noFyesGP2mother423230,1,15
214,GP,F,16,U,LE3,T,4,4,8,teacher,teacher,reputation,mother,1,2,0,no,yes,1,no,no,yes,yes,yes,no,4,5,2,1,2,3,3,0,11,10,11,por,noyesUyesno4yes420no16LE3T4teacherteacherreputation5noFyesGP1mother21230,1,10.66666667
216,GP,F,16,U,GT3,T,2,3,5,other,other,reputation,mother,1,2,0,yes,yes,2,no,yes,yes,yes,no,no,4,4,3,1,3,4,4,4,11,12,12,por,yesnoUyesyes4yes320no16GT3T2otherotherreputation4noFyesGP1mother31344,1,11.66666667
217,GP,F,17,U,GT3,T,1,1,2,other,other,course,mother,1,2,0,no,yes,1,no,no,no,yes,no,no,4,4,4,1,3,4,1,0,14,15,15,por,nonoUyesno4no120no17GT3T1otherothercourse4noFyesGP1mother41310,1,14.66666667
218,GP,F,17,R,GT3,T,2,2,4,other,other,reputation,mother,1,1,0,no,yes,1,no,no,yes,yes,yes,no,5,3,2,1,2,3,3,21,13,13,13,por,noyesRyesno5yes210no17GT3T2otherotherreputation3noFyesGP1mother212321,1,13
219,GP,F,16,R,GT3,T,2,2,4,services,services,reputation,mother,2,4,0,no,yes,1,no,yes,no,yes,yes,no,5,3,5,1,1,2,5,6,13,13,13,por,noyesRyesyes5no240no16GT3T2servicesservicesreputation3noFyesGP2mother51156,1,13
220,GP,F,17,U,GT3,T,3,4,7,at_home,services,home,mother,1,3,1,no,yes,1,yes,no,yes,yes,yes,yes,4,4,3,3,4,7,5,14,8,9,8,por,noyesUyesno4yes431yes17GT3T3at_homeserviceshome4yesFyesGP1mother334514,1,8.333333333
221,GP,F,16,U,GT3,A,3,1,4,services,other,course,mother,1,2,0,no,yes,1,no,no,yes,yes,yes,no,2,3,3,2,2,4,4,2,11,11,12,por,noyesUyesno2yes120no16GT3A3servicesothercourse3noFyesGP1mother32242,1,11.33333333
222,GP,F,16,U,GT3,T,4,3,7,teacher,other,other,mother,1,2,0,no,no,0,no,yes,yes,yes,yes,yes,1,3,2,1,1,2,1,4,14,15,15,por,noyesUnoyes1yes320no16GT3T4teacherotherother3yesFyesGP1mother21114,1,14.66666667
223,GP,F,16,U,GT3,T,1,1,2,at_home,other,home,mother,2,1,0,no,yes,1,no,no,yes,yes,no,no,4,3,2,1,4,5,5,2,12,13,13,por,nonoUyesno4yes110no16GT3T1at_homeotherhome3noFyesGP2mother21452,1,12.66666667
224,GP,F,17,R,GT3,T,4,3,7,teacher,other,reputation,mother,2,3,0,no,yes,1,no,yes,yes,yes,yes,yes,4,4,2,1,1,2,4,0,11,12,12,por,noyesRyesyes4yes330no17GT3T4teacherotherreputation4yesFyesGP2mother21140,1,11.66666667
225,GP,F,19,U,GT3,T,3,3,6,other,other,reputation,other,1,4,0,no,yes,1,no,yes,yes,yes,yes,no,4,3,3,1,2,3,3,4,12,12,12,por,noyesUyesyes4yes340no19GT3T3otherotherreputation3noFyesGP1other31234,1,12
226,GP,M,17,U,LE3,T,4,4,8,services,other,home,mother,1,2,0,no,yes,1,no,no,yes,yes,yes,yes,5,3,5,4,5,9,3,15,13,12,12,por,noyesUyesno5yes420no17LE3T4servicesotherhome3yesMyesGP1mother545315,1,12.33333333
227,GP,F,16,U,GT3,A,2,2,4,other,other,reputation,mother,1,2,0,yes,yes,2,no,no,yes,yes,yes,no,3,3,4,1,1,2,4,0,13,13,13,por,yesyesUyesno3yes220no16GT3A2otherotherreputation3noFyesGP1mother41140,1,13
228,GP,M,18,U,GT3,T,2,2,4,services,other,home,mother,1,2,0,no,yes,1,no,yes,yes,yes,yes,no,4,4,4,2,4,6,5,10,12,11,11,por,noyesUyesyes4yes220no18GT3T2servicesotherhome4noMyesGP1mother424510,1,11.33333333
229,GP,F,17,R,LE3,T,4,4,8,services,other,other,mother,1,1,0,no,yes,1,no,no,yes,yes,no,no,5,2,1,1,2,3,3,6,12,11,11,por,nonoRyesno5yes410no17LE3T4servicesotherother2noFyesGP1mother11236,1,11.33333333
230,GP,F,17,U,LE3,T,3,2,5,other,other,reputation,mother,2,2,0,no,no,0,no,no,yes,yes,yes,no,4,4,4,1,3,4,1,2,14,16,15,por,noyesUnono4yes220no17LE3T3otherotherreputation4noFyesGP2mother41312,1,15
231,GP,F,17,U,GT3,T,4,3,7,other,other,reputation,mother,1,2,0,no,no,0,no,no,yes,yes,yes,yes,3,4,5,2,4,6,1,16,11,9,10,por,noyesUnono3yes320no17GT3T4otherotherreputation4yesFyesGP1mother524116,1,10
232,GP,M,18,U,LE3,T,3,3,6,services,health,home,father,1,2,0,no,yes,1,no,no,yes,yes,yes,no,3,2,4,2,4,6,4,10,10,10,10,por,noyesUyesno3yes320no18LE3T3serviceshealthhome2noMyesGP1father424410,1,10
233,GP,F,17,U,GT3,T,2,3,5,at_home,other,home,father,2,1,0,no,yes,1,no,no,yes,yes,no,no,3,3,3,1,4,5,3,4,12,13,13,por,nonoUyesno3yes310no17GT3T2at_homeotherhome3noFyesGP2father31434,1,12.66666667
234,GP,F,17,U,GT3,T,2,2,4,at_home,at_home,course,mother,1,3,0,no,yes,1,no,yes,yes,yes,yes,no,4,3,3,1,1,2,4,0,12,12,13,por,noyesUyesyes4yes230no17GT3T2at_homeat_homecourse3noFyesGP1mother31140,1,12.33333333
235,GP,F,17,R,GT3,T,2,1,3,at_home,services,reputation,mother,2,2,0,no,yes,1,no,yes,yes,yes,yes,no,4,2,5,1,2,3,5,0,11,10,11,por,noyesRyesyes4yes120no17GT3T2at_homeservicesreputation2noFyesGP2mother51250,1,10.66666667
